id,note,url,vote_event_id
a3f6ce97-679c-4b16-af0e-48b06828fa4c,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0850_03302023_039000T.pdf,ocd-vote/7b05c87b-7e01-487a-9e67-90afc40dc89a
3c41cba3-b44b-4280-9d1e-6368af425946,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0850HCA1_38048.pdf,ocd-vote/b29c7a57-e424-4ad9-b555-c31fcab02ca1
f9ec8254-632d-4817-bf02-249bc451f65e,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0852_35727.pdf,ocd-vote/ba6fa1bb-21ae-4ff7-a6df-97281f05e586
c1a49269-a505-49ec-8981-ae19a6971205,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0843_35727.pdf,ocd-vote/42edd109-7e25-418d-a8d7-058de9484387
9b8e728d-ed70-4d18-bbf2-77befe04e1ac,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0847_35727.pdf,ocd-vote/73cc207b-26a5-4788-886c-010b62be9f7b
46a42726-8d21-424b-9748-c9b3c3bebbf1,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0854_35727.pdf,ocd-vote/edfe1285-3c35-423f-9781-4956963283a5
9b8fe083-09eb-41ba-bf24-76d1d8ab84f5,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0849_03302023_038000T.pdf,ocd-vote/791a05ee-3e85-4971-b639-d5cd4de0bf86
82826b0f-6379-4257-85bc-f970a6361104,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0836SFA2_36572.pdf,ocd-vote/b4a7e4f0-ae97-4484-b2b0-072eb4d03649
770719f5-0c8c-4ec2-ab1c-77540ddf5b1b,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0839_04182024_003000T.pdf,ocd-vote/8a94c73c-fd37-4bb0-b45c-7971086cac31
b5b3aca3-af3a-4a78-9b59-273064178272,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0851SFA2_37598.pdf,ocd-vote/ec4294d7-cc10-49d7-adb7-b54f0b183303
6f0677a6-3140-4583-a013-3e626e3cfae6,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0836ham001_05192023_030000C.pdf,ocd-vote/c467cc0f-3298-448c-a87c-bea734df8629
