id,identifier,motion_text,motion_classification,start_date,result,organization_id,bill_id,bill_action_id,jurisdiction,session_identifier
ocd-vote/12a3cbb7-b1fc-443f-b107-1404b9e3c33d,,Energy & Environment,[],2023-02-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ac22019e-b56f-4e18-b97a-8f342998d5d7,,Illinois,103rd
ocd-vote/dd6ee905-20cf-4e5d-96f3-415ad308e70e,,Higher Education,[],2023-02-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/34704e6b-20b3-4687-aaa1-4bf56cba68a2,,Illinois,103rd
ocd-vote/37f0f220-e2e6-48f2-a51d-763e0324787e,,Energy & Environment,[],2023-02-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/75a2a160-1d6d-494e-8e6f-ba5e47b215de,,Illinois,103rd
ocd-vote/43b340f9-4d7e-43f5-aa5c-83b9a2ba142b,,Licensed Activities,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9cd6791a-ea2d-475a-bff2-06ed9552b997,,Illinois,103rd
ocd-vote/0ab235da-4873-4341-9668-241c67827373,,Local Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a41381d6-73d4-4ea9-b674-354daea3ee3f,,Illinois,103rd
ocd-vote/f5ede89a-a5ab-4a9e-8691-efc4e2111f27,,Local Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/168bda1a-aacd-47b6-93dc-c0698baa4376,,Illinois,103rd
ocd-vote/8a45bef0-8c3c-4f18-bbd8-1b6275d94d7d,,State Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cf9bc04a-743c-42b3-8b76-b8bbead02a20,,Illinois,103rd
ocd-vote/375d539a-baff-476a-9b74-d8db907e8ccd,,State Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a426a26c-b8f9-4fb5-8767-a82d3670d18f,,Illinois,103rd
ocd-vote/fa1d82b3-d436-42f8-b28c-d1991972cf55,,State Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/22007e8d-2c61-4f70-9fec-a9f8dde7fe60,,Illinois,103rd
ocd-vote/09ccec64-3a93-409f-a79c-280eba3b1fe5,,Revenue,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ad352909-8010-400e-83cb-3494e7621cb5,,Illinois,103rd
ocd-vote/8fd0f859-5186-4ea5-b9c0-63165fc4dc57,,Sp. Comm on Crim Law and Pub Safety,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/1da1e5a0-282d-4255-aa54-530a72f6a0e1,,Illinois,103rd
ocd-vote/7d11103a-14ee-4707-aaf1-bf3df074335c,,Higher Education,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/06f55e02-209b-4882-893f-3409ce527b77,,Illinois,103rd
ocd-vote/5e933122-b7d9-4db5-ae12-693fb7c20a10,,"Elem Sec Ed: Adm., Lic. & Charter",[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d1eee395-7a1f-4c32-8102-5d74ba492990,,Illinois,103rd
ocd-vote/e479dceb-4c28-47f2-a785-e7504f629903,,State Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ba29819b-fe55-45d3-baaa-d7e3fae7c202,,Illinois,103rd
ocd-vote/30160362-fee4-493b-9e46-d67c7195d4a4,,Executive,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/eea4f9cc-73c2-4c5a-a113-e31e39c7a5a7,,Illinois,103rd
ocd-vote/e8acae42-f187-4a28-8158-388229a8b7eb,,Revenue,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/33b469c8-42a9-4584-a97d-3d7d038510ac,,Illinois,103rd
ocd-vote/9810eec8-041a-4c8f-8247-ba16947d5128,,Revenue,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/0f18a720-a5e8-4a04-b0bd-c7c8b66d57d6,,Illinois,103rd
ocd-vote/7ef297ee-3fdb-4140-8315-41ae8fee543d,,Executive,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/e9296f03-12ee-458e-9720-474ed9ec76b5,,Illinois,103rd
ocd-vote/1b986105-fa6f-45cb-ac61-79e809bea5ed,,Higher Education,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f69ea433-cb79-495f-b100-eebe4dbf2acd,,Illinois,103rd
ocd-vote/2336afaf-f9f0-4fc1-a81a-92310d450158,,Human Services,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b3414b7c-2e44-4d34-898b-b8e9b6959f5d,,Illinois,103rd
ocd-vote/85edb1e3-1149-470e-bbb3-73b5bfe83e71,,"Elem Sec Ed: Adm., Lic. & Charter",[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/689e14df-2f5e-40b9-b466-089f79d3b117,,Illinois,103rd
ocd-vote/2fdfd2a6-917b-4b47-9b8c-5a49dba7de47,,Transportation: Vehicles & Safety,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/8ce3af9d-086b-4868-937f-22c9f53fdb0d,,Illinois,103rd
ocd-vote/24f3d5d7-9e07-4fff-9246-8a668adf5d48,,Human Services,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/8c652f3a-0f26-404d-9644-aea76d3a887c,,Illinois,103rd
ocd-vote/45513850-138a-485a-902b-2a3030df7fd8,,State Government Administration,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/163a981e-8f72-48dc-9482-95369787e5ed,,Illinois,103rd
ocd-vote/9e09df19-7049-4399-911f-20e30aa73bb5,,Human Services,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/80e388d4-c22e-456f-8695-dca2bce450cc,,Illinois,103rd
ocd-vote/3dc4c7da-1111-4804-ad28-d595607da70c,,Local Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b48686ff-f998-4027-8689-9df98c92b806,,Illinois,103rd
ocd-vote/2d7b4b9b-38f9-4a48-9879-f2e53662e85a,,Elem Sec Ed: School Curric Policies,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/3247d494-a94f-40e5-a15a-7e323ee4d390,,Illinois,103rd
ocd-vote/e8dc9f8a-f0a2-402f-a65e-c7ee1565615d,,Human Services,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/741e100b-bb6e-4a80-b011-d36a5de16e63,,Illinois,103rd
ocd-vote/90a02278-3ad8-4ac1-b22b-bd54651e2358,,Local Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/6c51a299-c6a9-40e6-b1f4-de66398090e5,,Illinois,103rd
ocd-vote/5aa4d801-2fce-4688-b8e4-2eb0059af19f,,Executive,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d162f405-2ec4-4e00-9e56-572456666654,,Illinois,103rd
ocd-vote/16fad0e4-b2b8-4f91-8c87-19d114b5054d,,Human Services,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/63c95b20-a77e-4d43-ac1a-ef8af70a1e92,,Illinois,103rd
ocd-vote/0cb8c1c6-4b1d-4c4c-808d-21e2636dfb38,,Local Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c97b766c-8f0f-451e-9c5c-f1b316b1aae1,,Illinois,103rd
ocd-vote/339cd3ef-1389-4042-abd1-14f3e5cff546,,Local Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9b71079c-df27-4bde-9852-e0e212d34b42,,Illinois,103rd
ocd-vote/2e26ff69-3c82-4f6f-9673-ea87b5d0632e,,Licensed Activities,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b933a60b-cfbf-4644-a39b-9061f467a2c1,,Illinois,103rd
ocd-vote/4e6dc9fc-3008-4fc5-8fc2-0337f3b45010,,Special Committee on Pensions,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/74a608ee-00a5-4d61-99c7-f15eede10b33,,Illinois,103rd
ocd-vote/ceda65e8-cc0c-4324-b4c3-cc02fc5eb23c,,Transportation: Vehicles & Safety,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/5cbdb5e5-2b3b-49da-8477-897dc31b7887,,Illinois,103rd
ocd-vote/a0161e87-c3f8-4bf2-993e-cb2b82bcd86d,,State Government,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ad99de13-84cc-448c-aebc-b65e3751e041,,Illinois,103rd
ocd-vote/1b25a527-2db6-4359-806a-150f091df331,,Special Committee on Pensions,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/86148732-1aaa-4e47-b982-5b151a1ad6cf,,Illinois,103rd
ocd-vote/b08bc3bf-f60a-4f69-912d-83b75a3f1c33,,Special Committee on Pensions,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a4b57353-e0c4-4520-8ef2-3258dbde8d45,,Illinois,103rd
ocd-vote/0f4d364c-376a-4b8f-b7a3-2b06262b5381,,Revenue,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f65f1f12-acc5-43ec-8711-f77c951774fd,,Illinois,103rd
ocd-vote/9a7baee7-eb25-43c2-bb8d-cc2aaef2854c,,Executive,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/7e8a5df5-7ad1-4b52-982e-fb59adffb485,,Illinois,103rd
ocd-vote/220d1014-a0dd-4d0a-b7d5-2f819e33b8ae,,Revenue,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/40d82025-4574-43b6-988b-729f96486f8d,,Illinois,103rd
ocd-vote/2931637c-1a52-4b8d-b856-5495235dd514,,Revenue,[],2023-02-22,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f1ceb9df-6409-4f56-8932-ba48d6a96389,,Illinois,103rd
ocd-vote/90addd48-108c-4df3-be88-b8ba4978eaa1,,Veterans Affairs,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/470ac98f-0c2c-435e-ba29-2b40f86ac7bb,,Illinois,103rd
ocd-vote/70dca50a-f759-486e-af5b-5d846c79f191,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/414dde75-fc47-4128-9fb7-6831fcfbf836,,Illinois,103rd
ocd-vote/289dc4af-2730-4f3e-ac76-d2ad545abd0e,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2a7612ff-8337-40e6-879b-a7fc945009a0,,Illinois,103rd
ocd-vote/8ce59651-70fc-41d8-9f88-b37c0dd2f820,,Personnel & Pensions,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/8dab161b-129e-41e2-8327-cbdf0320dc4e,,Illinois,103rd
ocd-vote/ed81d7d1-441e-4844-8136-fcdffb602658,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4b1a94ac-44d2-401f-979e-b86ce04ec42e,,Illinois,103rd
ocd-vote/3f3e946b-2a68-4e78-a869-bda97c4c1463,,Energy and Public Utilities,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/6cb77513-6951-4b5e-8550-a59f8553f9be,,Illinois,103rd
ocd-vote/a908d9d9-4a8d-4ab7-816a-28c08d592a56,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ea645f79-9b03-41ab-93c3-316ac533181f,,Illinois,103rd
ocd-vote/7a2f496c-ed77-4b6c-be44-07f2bd9a0f48,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/266f54fa-4854-44c5-850d-37452b46ed45,,Illinois,103rd
ocd-vote/091b03f5-5c5b-4714-914b-bf07526bd3d7,,Energy and Public Utilities,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ca34cf89-abdf-4432-8e11-94d7efa4a152,,Illinois,103rd
ocd-vote/b93d324f-74fe-43e1-8869-bef691f024d7,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f3b4d59c-6a38-4734-b828-5dbe074099de,,Illinois,103rd
ocd-vote/9a5beb77-7057-4770-82aa-9c47583969ff,,Veterans Affairs,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/470ac98f-0c2c-435e-ba29-2b40f86ac7bb,,Illinois,103rd
ocd-vote/09432be8-4840-4886-be94-2f82129f9f39,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a2edc954-7851-4311-85a5-866550c0be5a,,Illinois,103rd
ocd-vote/ed62ba6c-87d2-42cf-ab02-02292caf816b,,Energy and Public Utilities,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cce36b06-b6d4-451f-aa1d-4bdc19c2fa04,,Illinois,103rd
ocd-vote/feb7519f-0e68-4ad7-a9aa-687fb508ed3d,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4ba0bacd-dc37-4933-a565-a754e33080d4,,Illinois,103rd
ocd-vote/0bdb2494-df19-48a9-a058-c7d59a28a9b0,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f3b4d59c-6a38-4734-b828-5dbe074099de,,Illinois,103rd
ocd-vote/1af6c0f8-be1c-49d5-b38c-fb9e8eb84a37,,Veterans Affairs,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/abf4c982-2858-4669-b49a-d424d3aaf901,,Illinois,103rd
ocd-vote/5359ca64-f83e-474d-864c-ba0419daa3aa,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/be705642-613f-4c63-94ba-0e472696bf94,,Illinois,103rd
ocd-vote/ab289216-fd1b-4af2-a87e-c06228c3f7eb,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/be705642-613f-4c63-94ba-0e472696bf94,,Illinois,103rd
ocd-vote/c5f81703-4575-48b7-86fa-cd412072d5d3,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a4cd9af5-e050-4490-8bfe-6f6528f53998,,Illinois,103rd
ocd-vote/43960db7-3557-4c8a-a2c0-01e92c619a47,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/8340f77e-ec13-4a23-acdc-b296a8f7277d,,Illinois,103rd
ocd-vote/83d3eabe-08fe-4526-9dd7-b0de291023b1,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/e0b19689-15c7-425d-8e75-1852f6352636,,Illinois,103rd
ocd-vote/32b12b85-9b33-4aff-b34a-43fde61097d2,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a2edc954-7851-4311-85a5-866550c0be5a,,Illinois,103rd
ocd-vote/1375f01d-cd09-47be-84d4-5a41e8b94a60,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/e0b19689-15c7-425d-8e75-1852f6352636,,Illinois,103rd
ocd-vote/613de562-b27e-40e4-b1e1-aea24e2e22a8,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/8340f77e-ec13-4a23-acdc-b296a8f7277d,,Illinois,103rd
ocd-vote/a3c0686f-5971-4741-a922-467f85453bd5,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/414dde75-fc47-4128-9fb7-6831fcfbf836,,Illinois,103rd
ocd-vote/dcba5b7c-a69c-437a-86d2-9967e88f1df3,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a4cd9af5-e050-4490-8bfe-6f6528f53998,,Illinois,103rd
ocd-vote/5815214f-3f86-41d4-94e9-e5241647a940,,Counties & Townships,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c6623318-5b6a-4a2c-83c0-6f4605b460af,,Illinois,103rd
ocd-vote/5f801ac3-1106-4365-85b8-df7bd6e34e10,,Personnel & Pensions,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d6ab5c63-f2b7-4f7b-afad-2358f586c936,,Illinois,103rd
ocd-vote/4fe18bcf-2007-4325-aaef-133ca70d03c4,,Personnel & Pensions,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/7c437277-0136-466f-b691-9323fec99d56,,Illinois,103rd
ocd-vote/28bfaf94-71a1-4e82-9780-4b0e036d19c0,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4ba0bacd-dc37-4933-a565-a754e33080d4,,Illinois,103rd
ocd-vote/ec1bbd6a-de45-46c9-807e-6d7f65fff010,,Restorative Justice,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f93f4e19-ba40-4f44-bca6-e6ad98f12731,,Illinois,103rd
ocd-vote/05a39324-5c3c-4196-a9c5-41a01b021ef1,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/e0982723-b2b5-4c6f-a4c5-916d505ef314,,Illinois,103rd
ocd-vote/a4f32124-b8d6-4423-92f2-f5481f10eabb,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ea645f79-9b03-41ab-93c3-316ac533181f,,Illinois,103rd
ocd-vote/d265b997-a931-4711-a97b-c8cce8c44b6e,,Public Health,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ca4fea44-8c0c-450d-afae-5435296bbad4,,Illinois,103rd
ocd-vote/103dee25-419d-432c-bc7e-cbaf3a9cd821,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9ea74479-36bf-4069-89d3-fe95ce705a25,,Illinois,103rd
ocd-vote/26d13ce2-c0e9-44b2-885e-6dd3dd1ed0fb,,Restorative Justice,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f98e11ce-542b-4107-9ffd-af7def5d6039,,Illinois,103rd
ocd-vote/d36621c5-e443-44e5-8cf0-b8446f85ccd2,,Counties & Townships,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/498a28a2-2287-425d-8c48-9f20f71ef884,,Illinois,103rd
ocd-vote/e8a5c109-72bf-40cf-9ae8-e977eb70e3ac,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/841d7a76-23f7-4635-832c-b3cf7c7bb0f5,,Illinois,103rd
ocd-vote/bfbe8519-9cd3-4f41-81ad-55366e7a49c7,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d0f00143-3d6c-452f-93b7-fd35be379750,,Illinois,103rd
ocd-vote/3fac4718-8095-416b-9a56-ca224250825e,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b12a5be1-7ce2-4308-a95c-38a432c521e7,,Illinois,103rd
ocd-vote/890a266a-3769-418f-8b39-3478913bf7fe,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/e0982723-b2b5-4c6f-a4c5-916d505ef314,,Illinois,103rd
ocd-vote/e68f93ef-8509-4a93-ae19-1482284a948d,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/841d7a76-23f7-4635-832c-b3cf7c7bb0f5,,Illinois,103rd
ocd-vote/7f54525b-1aed-4766-9856-f4da8c90e913,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/266f54fa-4854-44c5-850d-37452b46ed45,,Illinois,103rd
ocd-vote/4fd7b462-42f2-4652-ac86-7893a0f836ed,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d0f00143-3d6c-452f-93b7-fd35be379750,,Illinois,103rd
ocd-vote/3d5c9d33-d9c4-4245-8fe3-f96dffac3295,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a5c3d3a7-77c7-47bb-abbd-65136dd18ac5,,Illinois,103rd
ocd-vote/f48ffc99-978d-478b-9bfa-b6b15f440a48,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b12a5be1-7ce2-4308-a95c-38a432c521e7,,Illinois,103rd
ocd-vote/42e7ad52-9cac-4139-bc45-ac634097ad6c,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4b1a94ac-44d2-401f-979e-b86ce04ec42e,,Illinois,103rd
ocd-vote/946b3e5b-419a-4028-87c5-bf26ad2ed675,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9ea74479-36bf-4069-89d3-fe95ce705a25,,Illinois,103rd
ocd-vote/7f4ba03e-d098-421a-81a5-7de3d7819d07,,Third Reading,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/610d2fc8-eee3-4cb9-915f-76c340483b4a,,Illinois,103rd
ocd-vote/8745d6f1-b62c-444c-bd52-72b829c1f276,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/610d2fc8-eee3-4cb9-915f-76c340483b4a,,Illinois,103rd
ocd-vote/60ee3afe-5f6c-48eb-90cb-b31a0217cf7e,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2a7612ff-8337-40e6-879b-a7fc945009a0,,Illinois,103rd
ocd-vote/92581767-2fae-4e5a-8cc8-35dbca71ff09,,Executive Appointments,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a5c3d3a7-77c7-47bb-abbd-65136dd18ac5,,Illinois,103rd
ocd-vote/21da956f-b84c-4f5f-b7a6-0e07b83ac73e,,Personnel & Pensions,[],2023-02-23,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/680cc66a-2081-4f70-8eb0-ef1ee8a1b573,,Illinois,103rd
ocd-vote/6ad57875-be7b-464e-96ae-3e9841498bb2,,Insurance,[],2023-02-28,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/abe250e0-9540-404d-9808-6d9cb4e2be16,,Illinois,103rd
ocd-vote/b4132e24-32ab-4b6d-9843-d7cdf86e70ac,,Public Utilities,[],2023-02-28,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/0fee7583-c8b2-46f5-9cfc-bb9b7a6173ff,,Illinois,103rd
ocd-vote/5e8cfac9-648f-4d17-a97b-72f91035eac6,,Financial Institutions & Licensing,[],2023-02-28,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a6a972d5-703a-4391-a226-284f58f7c836,,Illinois,103rd
ocd-vote/d2809fd7-c48e-4030-bf57-3398929de394,,Third Reading,[],2023-02-28,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/41f54cd2-1950-45b0-9e2f-7d8ae996dc45,,Illinois,103rd
ocd-vote/e5d94a3e-8782-4172-9098-d982b3f1843a,,Insurance,[],2023-02-28,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d720daa8-0e74-49d7-8574-56cbc1950027,,Illinois,103rd
ocd-vote/6a35bc3a-a6bc-40f8-a289-79df0ff18fc3,,Third Reading,[],2023-02-28,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a8cad8c8-be07-4403-b315-49796ae6c8be,,Illinois,103rd
ocd-vote/3ce59d68-b346-4f9d-9abf-1933192a9fef,,Public Utilities,[],2023-02-28,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4a4c0031-95ac-4afb-a9e7-c46f0214d80e,,Illinois,103rd
ocd-vote/ff66d4ec-9709-4285-aa51-5fd17c3faa1e,,Health Care Availability & Access,[],2023-02-28,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9e3d8026-e7d3-463b-9e79-82a2c0a078f3,,Illinois,103rd
