id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/a79c72a9-b680-4437-89a6-330275a6b7da,HB 1029,REPEAL ILLINOIS TRUST ACT,['bill'],[],104th,Illinois,lower
ocd-bill/9c94c66d-90da-4dac-8e31-d1a5c5e72796,HB 378,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/6eb2d237-6a58-4408-a4f1-4ec12a1b2a72,HB 14,FOOD & DRUG-BEEF PACKAGING,['bill'],[],104th,Illinois,lower
ocd-bill/d381f0b4-f6c6-4e71-b091-9a1d9be5e3ac,HB 76,CD CORR-REENTRY PRGM-REIMBURSE,['bill'],[],104th,Illinois,lower
ocd-bill/055c0b02-23ef-4d8f-baab-9ab641abe662,HB 17,CMS-RETIREE MEDICARE PROGRAM,['bill'],[],104th,Illinois,lower
ocd-bill/d69c9510-7c3d-4938-a3b1-247abee9e1f8,HB 938,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/cc6a7815-bf49-4866-ba3b-e4d9e47713c3,HB 270,CIVIL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7d5d7326-b6df-43a2-9252-5c518fb13be7,HB 285,CIVIL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/5f632552-cd66-4291-afd7-f34f6a9f7979,HB 64,HEMP REGULATION REFORM,['bill'],[],104th,Illinois,lower
ocd-bill/dfe73b8a-4e05-4aa9-bc15-275f3a32ab03,HB 740,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/e1670053-2dfe-4762-912c-67bb850c6526,HB 422,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/c8615827-8d7d-46dd-8f6c-4b1f34615337,HB 696,NOTICES-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/846ed968-8754-4a80-99de-963c041ae9c5,HB 417,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/be115ad9-a588-41bc-b653-094029e979e4,HB 4376,DCEO-TOURISM,['bill'],[],104th,Illinois,lower
ocd-bill/781cabb8-be3e-4d2d-9619-c17c2c265d2f,HB 50,CD CORR-COMMITTED PERSON MAIL,['bill'],[],104th,Illinois,lower
ocd-bill/f0b610c9-5eed-491a-ac35-14726496e18e,HB 1630,DIRECTORY FACILITY WEBSITE,['bill'],[],104th,Illinois,lower
ocd-bill/81b0fca1-9bed-4de1-b1f7-e13caeee7476,HB 3391,VEH CD-RETRO LICENSE PLATES,['bill'],[],104th,Illinois,lower
ocd-bill/200934da-2579-4841-a918-6a40b9ff3363,SR 328,MEMORIAL-GARY L. LANE,['resolution'],[],104th,Illinois,upper
ocd-bill/2c40d937-3173-4b84-9fe3-928f20ffb53a,HB 1967,$DEPT REVENUE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/819d32f9-be85-43b8-8d06-e5d6c0020948,HB 2348,CORRECTIONS-SUPERVISED RELEASE,['bill'],[],104th,Illinois,lower
ocd-bill/bca569ff-8a53-4843-8609-e4fc8cab5221,HB 1356,HOLIDAY DESIGNATION-CALENDARS,['bill'],[],104th,Illinois,lower
ocd-bill/68035c0b-d0e6-4306-9be5-2e6d2c1b1bf9,SB 2587,$GSU,['bill'],[],104th,Illinois,upper
ocd-bill/ac2e1702-c9a1-4f8e-b98b-7d1df7c02cc9,SB 2045,UNEMPLOYMENT-BENEFIT FORMULA,['bill'],[],104th,Illinois,upper
ocd-bill/12c53dd2-9a61-4ce7-91a3-9a6629a39e38,HB 615,HEALTH-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7cf09a0e-74e6-4774-b7ac-ac0334cd7d2e,SB 529,FINANCE-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/45c47d0d-3e07-4db1-9671-4ede4f600f2f,HJR 20,CHIEF R. YOUNG MEMORIAL HWY,['joint resolution'],[],104th,Illinois,lower
ocd-bill/d181b41b-7d06-4633-b2a2-29b87bb27483,SB 952,EDUCATION-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/48f332c6-ddd0-4957-acf9-0401f2d4c9ca,SB 843,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/30af19d7-f9a0-4626-8310-d2a98b791826,SB 1342,VIDEO GAMING-PROHIBIT-TAXATION,['bill'],[],104th,Illinois,upper
ocd-bill/15f732a6-8a64-4426-b05e-8ba8bf5d7959,SB 582,GOVERNMENT-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/0b0f21d2-4e63-44d5-8958-c08294a61a2c,SB 632,LIQUOR-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/468b70d1-587d-4a1e-8eb4-bc32ef82f29e,HB 3945,$CMS,['bill'],[],104th,Illinois,lower
ocd-bill/7964f465-483b-4f91-b34e-8d169ca8ec8d,HB 1689,$AUDITOR GENERAL-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/503a3a85-96aa-43c2-9429-113efb06bc74,HB 1118,SCH CD-EDUCATOR LICENSE-RENEW,['bill'],[],104th,Illinois,lower
ocd-bill/a452720f-f103-4099-a6ef-d00bc870b1d5,HB 1565,GAMBLING DATA COLLECTION ACT,['bill'],[],104th,Illinois,lower
ocd-bill/f845c33e-505f-43fc-9c40-8e131707c5c6,HR 255,CONGRATS-IEC,['resolution'],[],104th,Illinois,lower
ocd-bill/4dd7705e-f236-46e6-b0ce-5af90cd226b2,HR 209,MEMORIAL-DR. OPEAR R. MYLES,['resolution'],[],104th,Illinois,lower
ocd-bill/91e1cc8c-92ce-4179-a5eb-5514d4ba3d47,SB 125,GENETICALLY ENGINEERED FOOD,['bill'],[],104th,Illinois,upper
ocd-bill/3aa5b439-25bd-41d2-9240-b5a91d9ff55e,SB 2549,$DOT,['bill'],[],104th,Illinois,upper
ocd-bill/3398c72b-0f22-4662-b670-7424ecb54bb4,SB 1952,UNI CIVIL SERVICE-EMPLOYEE RTS,['bill'],[],104th,Illinois,upper
ocd-bill/347e0c18-92b6-4804-897c-1511789e757b,HB 723,PUBLIC AID-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/966e0e3c-24c7-4ddd-9e5a-87f7f0d41a4e,SB 595,HEALTH-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/ec1005b6-1dad-4126-8f89-67fcc36d24f7,SB 873,$BD HIGHER ED-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/b2c6918d-6b7a-4488-aae9-fb3d8b91d290,HB 2070,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/6019642f-686f-4e74-b570-f8bf12784657,HB 1690,$BD HIGHER ED-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/b0953338-47ed-4721-b11d-0de4a429879e,HB 1288,ELECTED PUBLIC OFFICE-ELIGIBLE,['bill'],[],104th,Illinois,lower
ocd-bill/26a6ed5a-b0f2-49af-90b4-d69fde6840b9,HB 1510,HEALTH-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/c2b3df8f-ed94-484b-a2bf-99676dbebc5f,SJR 9,PFC KICK MEMORIAL BRIDGE,['joint resolution'],[],104th,Illinois,upper
ocd-bill/99dc491f-af99-4072-a1ec-d92f946c9d8b,HB 1515,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/66598fc2-8748-4dc1-afbe-d59b4381dd39,HB 1663,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/88dcdd78-03da-4faa-aa02-b236af1a7832,AM 1030584,APPOINT-LISA M. DZIEKAN,['appointment'],[],104th,Illinois,upper
ocd-bill/d3613d23-4ba4-460c-837d-52b79c9d8aad,AM 1030410,APPOINT-JULIE SAMPSON,['appointment'],[],104th,Illinois,upper
ocd-bill/f1aa35ce-c8c6-48b5-b927-478425f76425,HB 1668,SAFETY-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/1b273af0-d31d-4d63-a2a8-042fbc9993ef,HB 1507,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/827082ed-bd29-4857-8973-7a0a737d4f10,HB 1671,SAFETY-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/f20279d3-dbf7-47bd-836a-abfb9085b471,HB 1590,LIABILITY-UNSOLICITED IMAGES,['bill'],[],104th,Illinois,lower
ocd-bill/24a0c60c-1fef-42d0-9962-2a7f7610af64,HB 1686,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/d86003ef-39e2-4328-a4ea-0f422ea844cf,HB 1624,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7f805f7e-3c98-4c01-899f-c43b3b4e462d,HB 1281,SWIMMING FACILITY COLD SPA,['bill'],[],104th,Illinois,lower
ocd-bill/6439240e-eca1-4488-9afb-78b60220c168,HB 1518,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/ba17f740-e169-4146-8901-c3195bd9976a,HR 16,HOUSE RULES-AMEND,['resolution'],[],104th,Illinois,lower
ocd-bill/09eb090e-d347-48b4-bd55-343e1ec2eaa5,HB 1253,WORKERS COMP-CAUSATION,['bill'],[],104th,Illinois,lower
ocd-bill/089227a1-96f1-4cbd-ae7f-043699e24649,HR 20,HOUSE RULES-AMEND,['resolution'],[],104th,Illinois,lower
ocd-bill/5757f2f9-49e0-42a8-a0cc-6972b91d9571,SJR 4,TROOPER DUNBAR MEMORIAL HWY,['joint resolution'],[],104th,Illinois,upper
ocd-bill/8e3a9282-fdd7-4a9c-a52f-1443bb22178b,AM 1030448,APPOINT-ALICIA TATE-NADEAU,['appointment'],[],104th,Illinois,upper
ocd-bill/2331bdbe-8fd1-4af1-ac8a-aa92ec2cc786,HB 1405,CRIM CD-FIREARM PENALTIES,['bill'],[],104th,Illinois,lower
ocd-bill/22b79148-43cf-4590-8c02-922be3d6810b,HB 1421,VETERANS PAID LEAVE ACT,['bill'],[],104th,Illinois,lower
ocd-bill/9c0a3152-7293-4e4f-b8f9-e197b59f513c,HB 1520,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/8f697c30-33a7-40db-8823-b01a95f01427,AM 1030422,APPOINT-BRITTANY BENE'T KIMBLE,['appointment'],[],104th,Illinois,upper
ocd-bill/5621b06c-6498-4257-9ff4-0c2a7cf990ec,HB 1811,CONTROLLED SUB-PMP-INTERSTATE,['bill'],[],104th,Illinois,lower
ocd-bill/d1616b29-71ae-44e1-9ec9-da7c004f6a4d,HB 4424,NORTH SHORE WATER CONNECTIONS,['bill'],[],104th,Illinois,lower
ocd-bill/c18983c7-73eb-48d0-82ea-c566bfa6a463,HB 4425,GENDER-AFFIRMING HEALTH CARE,['bill'],[],104th,Illinois,lower
ocd-bill/0e6c7739-3dff-48b4-823f-c60fbe89a4ab,HB 4426,MWRD-HIRING,['bill'],[],104th,Illinois,lower
ocd-bill/fe6938e1-a7c9-483e-ad6c-976607ecb1ed,HB 1482,CRIM PRO-PRETRIAL DETENTION,['bill'],[],104th,Illinois,lower
ocd-bill/113a51bb-b1a6-4e5a-bc7d-7712a9a9e273,HB 1665,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/ea44e2d8-093d-41f9-ac29-49296b61c089,HB 4423,SCH CD-LICENSE ENDORSEMENT,['bill'],[],104th,Illinois,lower
ocd-bill/26681c08-3eca-4406-9171-5220c948a16e,HR 17,RULES-AMEND,['resolution'],[],104th,Illinois,lower
ocd-bill/1b808e40-ad7c-4ba5-b602-1981215b81dd,HB 1798,DCFS-FOSTER PARENT-RECORDS CHK,['bill'],[],104th,Illinois,lower
ocd-bill/286058d7-baaf-426a-b49d-e67e9a965aa2,HR 21,HOUSE RULES-AMEND,['resolution'],[],104th,Illinois,lower
ocd-bill/4a0c0bf9-923c-4ef4-83f5-ad25bfb03332,HJRCA 2,BILL OF RIGHTS-CARRY FIREARMS,['constitutional amendment'],[],104th,Illinois,lower
ocd-bill/a3da582d-26bb-4350-a343-e909ba63b77b,HB 1548,BUY NORTH AMERICA,['bill'],[],104th,Illinois,lower
ocd-bill/0c14f0ed-bef5-4053-bfe3-2b1c152ed810,AM 1030556,APPOINT-MAGDA DERISMA-OYEWOLE,['appointment'],[],104th,Illinois,upper
ocd-bill/3b8fa5b6-c6d3-4018-9040-21aeae061726,HB 4431,USE/OCC TX-MODIFIED VEHICLES,['bill'],[],104th,Illinois,lower
ocd-bill/f970a99b-438b-4237-9b6b-4525b7fcdc3d,HB 1621,ELEC CD-UTILITIES CONTRIBUTION,['bill'],[],104th,Illinois,lower
ocd-bill/092bd6fa-f583-466e-bc92-5992f05e45c6,HB 1538,BLOOMINGTON-TREATED WASTEWATER,['bill'],[],104th,Illinois,lower
ocd-bill/54ec6eed-5068-47c7-a467-442f7eb5132d,HB 1661,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7373e20b-0f75-426a-9530-199a95368028,HB 1393,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/cd4b0406-1b13-4dd8-a763-a9153df43e2d,HB 1425,APPT GUARDIAN ADULT DISABILITY,['bill'],[],104th,Illinois,lower
ocd-bill/5d8063c8-4aae-49b8-b30c-d15f78f1211b,SB 1310,WIU-BORROW MONEY,['bill'],[],104th,Illinois,upper
ocd-bill/59818543-c7fd-423d-bde3-4f4322f2c04e,SB 104,ADOPT-CONFIDENTIAL INTERMED,['bill'],[],104th,Illinois,upper
ocd-bill/2c8fd494-7f22-45a5-9ce3-24d858139cab,HB 1347,EPA-WIND FACILITY FLUID LEAK,['bill'],[],104th,Illinois,lower
ocd-bill/be3d2c9b-15cd-4a3b-bbbc-dfd8b9367d5a,HB 1321,PROP TX-TAX DISTRICT SURPLUS,['bill'],[],104th,Illinois,lower
ocd-bill/a6a7bde5-63aa-4017-94b0-59e8c83a7cf6,HB 1685,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/acd280f7-3b63-43b4-954a-556d210cb410,HB 1452,QUICK-TAKE COMPENSATION,['bill'],[],104th,Illinois,lower
ocd-bill/1011bfd8-9498-4120-8402-ebf9c4b04cff,HB 1562,DHS-OCCUPATIONAL THERAPY PILOT,['bill'],[],104th,Illinois,lower
ocd-bill/bf3f224c-b3c3-428d-8753-f5dab5603d64,HB 1535,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/c3603aca-b8d2-4dee-9ffb-da30e3a6b7f8,HB 1651,TEACHERS INS-RETURN TO SERVICE,['bill'],[],104th,Illinois,lower
ocd-bill/2f229ce1-682e-45a3-b374-b4b4dace1a51,HB 1514,BUSINESS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/5bd45442-392b-4d16-aeed-ce0f5e625f37,HB 1294,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/2bd53ce2-c48f-4ef1-93a9-083e87142c92,HB 1572,OMA-DEFAULT RULES,['bill'],[],104th,Illinois,lower
ocd-bill/0a299372-b957-4f04-b4a0-0e0c3e6c810c,HB 1825,CRIM-ACCOUNTABILITY-AGGRESSOR,['bill'],[],104th,Illinois,lower
ocd-bill/80cee4e4-a9a0-4402-a264-2755d2d7dd1a,HB 1473,PREGNANCY EXPENSES ACT,['bill'],[],104th,Illinois,lower
ocd-bill/d74a1405-649d-4ebd-a760-0de191f097d8,HB 1401,RIGHT OF CONSCIENCE-COVID-19,['bill'],[],104th,Illinois,lower
ocd-bill/145ffd7a-2e6a-45a2-a17b-454d927e5019,HB 1259,WORKERS COMP-SPINAL INJURY,['bill'],[],104th,Illinois,lower
ocd-bill/66b0bd9e-c8d0-44ad-8ebb-f21dadc41619,HB 1622,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/70fff519-93ce-4351-88b5-86a9ba9c7b4c,HB 1493,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/a341e3ad-5668-43e7-bb77-cef81b99795a,HB 1662,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/b3702a1f-a35a-4bfd-9a99-2da0a7a0c3bf,SB 1738,CIV PRO-POST-JUDGMENT RELIEF,['bill'],[],104th,Illinois,upper
ocd-bill/b0406b87-768d-4429-a046-ab0f717bd5ba,SR 40,RETAIN NAME-STARVED ROCK,['resolution'],[],104th,Illinois,upper
ocd-bill/3e791ce6-0211-4533-a189-362c3021a0ca,HB 1694,$CSU-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/14dc9a3e-574d-4f0b-a65e-eb31c1f12cc1,HB 1530,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/ba7fbb31-8733-4799-9fa0-965dc79c8fc2,HB 1238,PROP TX-FLOOD HAZARD,['bill'],[],104th,Illinois,lower
ocd-bill/753302a1-cc4a-4f8f-830a-2957189042aa,HB 1717,CRIMINAL FORFEITURE-REPORTING,['bill'],[],104th,Illinois,lower
ocd-bill/803fc4c3-51e3-4f82-8b1f-6eac6f564610,HR 201,CONGRATS-FLAGS OF FREEDOM,['resolution'],[],104th,Illinois,lower
ocd-bill/6e6a119a-f47b-4e16-9edd-3a21e0d9f086,HB 4011,PROP TX-ASSESSMENT LIMIT,['bill'],[],104th,Illinois,lower
ocd-bill/6b82d275-0c46-407e-9a3a-f82fcdaeffd5,HR 1,HOUSE-ELECT CLERKS-DOORKEEPER,['resolution'],[],104th,Illinois,lower
ocd-bill/c63085e0-97b8-4532-9456-f0cbdd74ebde,HR 3,HOUSE-NOTIFY GOV ORGANIZED,['resolution'],[],104th,Illinois,lower
ocd-bill/1af34f7d-ec0e-4eb0-b796-56f2840d40b5,HR 2,HOUSE-NOTIFY SENATE ORGANIZED,['resolution'],[],104th,Illinois,lower
ocd-bill/685d3ca8-e83c-459a-9768-09f8232caa35,HR 83,TRUST ACT-REPEAL,['resolution'],[],104th,Illinois,lower
ocd-bill/42febd23-f17a-4c70-9ae0-3e8f6f1a742e,SB 2572,$LIQUOR CONTROL COMMISSION,['bill'],[],104th,Illinois,upper
ocd-bill/a6967f4a-c2c8-4c73-806e-fcd1b4d8e6ed,SJR 11,SCHOOLS-FEDS-NO COOPERATION,['joint resolution'],[],104th,Illinois,upper
ocd-bill/f7dc521e-9982-478e-b2b0-75441306e313,HB 1566,POLICE & COMMUNITY RELATIONS,['bill'],[],104th,Illinois,lower
ocd-bill/64a68f40-3759-474e-b047-c37b78adadf7,SB 1545,ANIMAL WELFARE-DOG DEALER,['bill'],[],104th,Illinois,upper
ocd-bill/e49dba87-f568-4a64-91a6-eb1a0738f909,SB 903,CIVIL LAW-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/e577cbda-2a32-4635-9c31-3f44b1395483,HB 1207,CRIM PRO-PRETRIAL SERVICES,['bill'],[],104th,Illinois,lower
ocd-bill/f897ab43-d167-4b59-aab1-2e1c7dd95d6e,SJR 10,LCPL HOLLIS MEMORIAL HWY,['joint resolution'],[],104th,Illinois,upper
ocd-bill/3be2756f-a272-407e-9899-dc404ffd0b20,SB 797,SAFETY-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/941f079c-8417-434f-9c0b-72c1c7f91c09,HB 3111,SCH CD-SPECIAL ED-IEP MEETINGS,['bill'],[],104th,Illinois,lower
ocd-bill/5aceb33b-cd1a-44fd-b284-84446f081346,HB 3287,MEDICARE FOR ALL HEALTH CARE,['bill'],[],104th,Illinois,lower
ocd-bill/eaf877e1-7768-40a0-a445-0ddb50ea4723,SB 1641,CD CORR-DOC SCAN PRISONER MAIL,['bill'],[],104th,Illinois,upper
ocd-bill/9540cb8c-1ffc-408a-b6cf-a6bcd2c4ba1b,SB 1666,HUMAN RIGHTS-CRITERIA-METHODS,['bill'],[],104th,Illinois,upper
ocd-bill/24a620c6-628c-4662-8b52-f7497f3b9f92,SB 900,CIVIL LAW-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/3dbf9e76-4285-4cd0-a1e9-98893b1cc29b,HB 1533,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/32fe2b98-bc55-44af-bfb4-eda3e4d0ad4b,SB 1659,ELEC CD-TOWNSHIP ORGANIZATION,['bill'],[],104th,Illinois,upper
ocd-bill/b40aa2cf-a194-4f22-ae21-0316bcd307d6,SB 225,STATE RECORDS-ENCRYPTION,['bill'],[],104th,Illinois,upper
ocd-bill/d1878af0-e826-4584-aa9d-498470353de0,HB 4026,$ALS FOUNDATION,['bill'],[],104th,Illinois,lower
ocd-bill/331ae0ce-1141-45dd-9a90-43832fb9d875,SB 386,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/9426c48e-fbdb-42d8-9282-79c2b27b8cf2,HR 61,CONGRATS-LEYDEN HS DISTRICT,['resolution'],[],104th,Illinois,lower
ocd-bill/dcf4b638-0ad3-4dc2-a6f6-bbcb608dc704,SB 2589,$WIU,['bill'],[],104th,Illinois,upper
ocd-bill/3abd0bd5-66b2-49e8-8d07-c03087154465,SB 57,PROPERTY CONTROL-AIRCRAFT,['bill'],[],104th,Illinois,upper
ocd-bill/617d8867-649c-4fde-ae3c-9a00c97c3086,SB 1663,ELEC CD-VOTE CENTERS,['bill'],[],104th,Illinois,upper
ocd-bill/f3e608ae-628c-485e-baea-f4d30ccfbaef,SB 239,ASTC-ANESTHESIA SERVICES,['bill'],[],104th,Illinois,upper
ocd-bill/7b1485e5-f2a4-434e-846c-0442768ae9e9,HR 189,MEMORIAL-JERRY BUTLER,['resolution'],[],104th,Illinois,lower
ocd-bill/c031922a-67e6-4e5e-b73a-bc0f9400a5a6,HB 1785,MEDICAID-STRIVE CALCULATIONS,['bill'],[],104th,Illinois,lower
ocd-bill/5de79374-336e-4b82-8674-8e44a5ddfd52,SB 1469,DHFS-SLF-DEMENTIA CARE SETTING,['bill'],[],104th,Illinois,upper
ocd-bill/36ab9cfe-1346-4f14-a2bd-7d8ef823cbe6,SB 2542,$DEPARTMENT OF THE LOTTERY,['bill'],[],104th,Illinois,upper
ocd-bill/0f3da85d-07ad-48cc-850c-0fa949d3b328,HB 2250,ANIMALS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/185ad110-dba9-4249-be7d-dc235e2569d1,SB 1278,REGULATION-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/85322873-85f4-48c5-8625-b6dcdc9a6c12,HB 65,UNLAWFUL POSSESSION PROPERTY,['bill'],[],104th,Illinois,lower
ocd-bill/c30e1164-eaeb-4e6c-9be6-7de328b46be5,SB 129,WORKFORCE DEVELOPMENT-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/465b3265-d0de-489e-bc2c-623e56ebc688,HB 1594,EMPLOYMENT&ACCOMODATION-WEIGHT,['bill'],[],104th,Illinois,lower
ocd-bill/0f49432a-8719-430f-9569-317491438319,HB 1623,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/bcd55151-1d89-4467-9efb-3e4666eed6f4,SB 197,ENERGY-WORKFORCE DEVELOPMENT,['bill'],[],104th,Illinois,upper
ocd-bill/a3a4c905-dd2a-4b70-b037-165cf2e9ccdd,SB 566,GOVERNMENT-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/1496fd13-8281-448d-a666-b39544ad1cf2,SB 2033,IMMIGRATION SAFE ZONES ACT,['bill'],[],104th,Illinois,upper
ocd-bill/52efa502-4e05-472b-abdd-f40f4d52560f,HR 282,"CONGRATS-OKAW, INC.",['resolution'],[],104th,Illinois,lower
ocd-bill/f812ce51-ec03-499b-80a7-eff9cd2717ab,SB 549,FINANCE-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/37470586-818d-4aba-bf0f-9b3df8193781,HB 3317,COLLECTIVE BARGAINING-CANNABIS,['bill'],[],104th,Illinois,lower
ocd-bill/927bfd9e-cf54-4841-a409-bf4aaaa6c8c8,HB 3952,$SERS,['bill'],[],104th,Illinois,lower
ocd-bill/5a6683ed-e231-4b82-8b79-16d24c686fc7,SB 365,COURTS-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/333e08ce-04de-4111-9a77-57b516dfa25d,SB 1062,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/51c81d0c-36bb-430d-be30-529300d2dd7b,HB 2739,SCH CD-EXPEL STU-SEX VIOLENCE,['bill'],[],104th,Illinois,lower
ocd-bill/a4f66203-aa57-4f7a-bd01-3333a8e95175,SB 176,ETHICS-PROCUREMENT BIDS,['bill'],[],104th,Illinois,upper
ocd-bill/4b584bd7-d874-4fef-97b3-1d428b831b93,HR 186,MEMORIAL-SAMUEL W. NOLEN,['resolution'],[],104th,Illinois,lower
ocd-bill/f43679cf-df58-4f90-9507-a72936e62243,HB 1549,TRANSPARENCY IN INVEST IN IL,['bill'],[],104th,Illinois,lower
ocd-bill/c981e2fc-08c6-4509-9969-200877323e2f,HB 3173,FRAUD-HOTEL BOOKING SERVICE,['bill'],[],104th,Illinois,lower
ocd-bill/616b62af-f673-4fb8-8ddb-9c4d638931ed,SB 2578,$ISBE,['bill'],[],104th,Illinois,upper
ocd-bill/9ecf20a5-0b05-4544-9a7a-4074760c570b,SB 209,PA LICENSURE COMPACT,['bill'],[],104th,Illinois,upper
ocd-bill/be874a74-729d-4c44-8e4c-540be3e218be,SB 1217,RIGHTS OF CRIME VICTIMS-NOTICE,['bill'],[],104th,Illinois,upper
ocd-bill/900a905f-16a5-4ce7-83ec-83a33a7aba1e,HB 1606,VEH CD-STREET RACING/SIDESHOWS,['bill'],[],104th,Illinois,lower
ocd-bill/c7f2e67f-767b-4ed8-bc9c-e6fdf19e1502,SB 1596,EPA-WIND TURBINE FLUID LEAK,['bill'],[],104th,Illinois,upper
ocd-bill/1474e3e8-622e-4719-8a21-f5ba0b066afc,SB 1640,VITAL RECORDS-DEATH CERT,['bill'],[],104th,Illinois,upper
ocd-bill/914a2e0c-eedc-4ea5-9638-1aea38c42400,HR 18,HOUSE RULES-AMEND,['resolution'],[],104th,Illinois,lower
ocd-bill/12b443c7-f6be-446a-8d50-ab1b43dfe3e5,HB 3595,INS CD-PET INSURANCE,['bill'],[],104th,Illinois,lower
ocd-bill/386652be-4dcd-410d-bc89-9716ca3ee55f,HB 1492,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/d88ed01c-6a34-4517-b22b-65a5596e3369,HB 3921,$SECRETARY OF STATE-FY26,['bill'],[],104th,Illinois,lower
ocd-bill/1d059536-26b2-4c8f-b00e-fe8d5458f388,HB 4010,PROP TX-EXTENSIONS,['bill'],[],104th,Illinois,lower
ocd-bill/23f8a029-bd74-4687-9853-358ff7b20d9c,SR 78,MEMORIAL-PAUL K. BOLL,['resolution'],[],104th,Illinois,upper
ocd-bill/7c7fb15e-de0b-4f55-855f-3663dbf9e79f,HR 276,CONGRATS-TOM CAULEY,['resolution'],[],104th,Illinois,lower
ocd-bill/f7f3f845-dbae-44e3-b34a-0daf2b51804b,SB 274,POLICE TRAINING-CANDIDATES,['bill'],[],104th,Illinois,upper
ocd-bill/ed5d9ffe-f737-41f2-8f12-aca84b6a7ef8,HB 865,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/74dc9755-20e3-42aa-b31b-d52a443a6a4d,HB 3072,ILETS BOARD MEMBERSHIP,['bill'],[],104th,Illinois,lower
ocd-bill/6ab00588-ba82-49ff-b60f-def901a92157,HB 1873,PUBLIC ACCESS-NAVIGABLE WATERS,['bill'],[],104th,Illinois,lower
ocd-bill/f14a2302-6cb7-48b4-8a2a-073846b9b387,SB 392,ECONOMIC DEVELOPMENT-TECH,['bill'],[],104th,Illinois,upper
