id,vote_event_id,option,value
d6fc620c-b7ec-43d6-82cf-e104fa046c68,ocd-vote/f5969b29-121f-44c1-b72b-4c50ba426b05,excused,0
30a47d77-fbb4-4507-aa0e-ac0676a3d135,ocd-vote/f5969b29-121f-44c1-b72b-4c50ba426b05,other,0
3576c315-7a23-4929-a64c-ca5e26c3a87a,ocd-vote/f5969b29-121f-44c1-b72b-4c50ba426b05,no,17
486c7d2d-a698-4460-ae17-572f3a32f673,ocd-vote/f5969b29-121f-44c1-b72b-4c50ba426b05,yes,34
8c565128-3635-4f58-a9d2-0a9b6632140e,ocd-vote/077f15df-50db-42de-bfaf-3e877de0fe21,not voting,4
c986f51b-e14c-4d23-be70-c9c33dba06ef,ocd-vote/077f15df-50db-42de-bfaf-3e877de0fe21,absent,0
51ff0ecd-209f-45b1-bd50-6d660488c5df,ocd-vote/077f15df-50db-42de-bfaf-3e877de0fe21,excused,0
14658a7a-17c9-4c98-ad60-40e3c357d785,ocd-vote/077f15df-50db-42de-bfaf-3e877de0fe21,other,0
690b5fec-8ca1-4d4e-b6d6-921c18fcd619,ocd-vote/077f15df-50db-42de-bfaf-3e877de0fe21,no,0
d03ed47b-a30a-4280-8ccc-9814e635f22b,ocd-vote/077f15df-50db-42de-bfaf-3e877de0fe21,yes,55
98db2f47-efe5-4432-aed7-3af83974da77,ocd-vote/9b4670ca-5383-4591-a305-0a105fb0bd0c,not voting,3
3154bcb0-1822-4623-93d6-e1a8dc7921c8,ocd-vote/9b4670ca-5383-4591-a305-0a105fb0bd0c,absent,0
07a0cfe5-69d0-42fd-a734-167324cc6d78,ocd-vote/9b4670ca-5383-4591-a305-0a105fb0bd0c,excused,0
4b1bfcfb-da19-49d9-8c9c-45ea765045d5,ocd-vote/9b4670ca-5383-4591-a305-0a105fb0bd0c,other,0
bb8b67d4-945e-44e7-b13a-9fffa6ac116d,ocd-vote/9b4670ca-5383-4591-a305-0a105fb0bd0c,no,18
e8888975-ef3e-4280-bb77-579dd0082409,ocd-vote/9b4670ca-5383-4591-a305-0a105fb0bd0c,yes,38
b07ceb9a-4db1-4280-a5e7-59ab3b5e785c,ocd-vote/8b741a9c-0102-4320-9a81-5a9312bf57b2,absent,0
013b403b-2010-48ec-9859-be240cfac371,ocd-vote/8b741a9c-0102-4320-9a81-5a9312bf57b2,excused,3
d22a172b-41ea-41ea-8297-86b654f49f7d,ocd-vote/8b741a9c-0102-4320-9a81-5a9312bf57b2,other,0
ebdedafa-d6f6-4abf-9e59-16115932e88e,ocd-vote/8b741a9c-0102-4320-9a81-5a9312bf57b2,no,0
26491388-ab36-43d6-a9cd-3537cf521886,ocd-vote/8b741a9c-0102-4320-9a81-5a9312bf57b2,yes,115
27f1a1d9-05e7-4ac1-b003-5247312bf693,ocd-vote/978aa6ac-33b8-4fc3-9290-1984744a59e6,not voting,3
6b509422-556b-42dc-b14f-0e28113fb8cd,ocd-vote/978aa6ac-33b8-4fc3-9290-1984744a59e6,absent,0
7b512735-102c-45c6-9e90-8fe434009872,ocd-vote/978aa6ac-33b8-4fc3-9290-1984744a59e6,excused,0
3f257e24-0fd4-4954-8f86-e1fc7b8d2e4c,ocd-vote/978aa6ac-33b8-4fc3-9290-1984744a59e6,other,0
409d5fdf-73be-42b9-930a-115cee41974d,ocd-vote/978aa6ac-33b8-4fc3-9290-1984744a59e6,no,1
c7dd6080-ef26-458d-b033-85f3b20186bb,ocd-vote/978aa6ac-33b8-4fc3-9290-1984744a59e6,yes,55
93bb3e43-6c17-4a5f-b405-2aefc00738fa,ocd-vote/061c79dd-3c38-478a-a390-7de3ceec553e,not voting,3
70f624fa-78e6-4fa0-8ed5-b3972fd52f91,ocd-vote/6c6289f0-4d4b-43cb-874c-b51264592068,not voting,3
b21935da-ca63-483e-b7fb-c6c86f5a0568,ocd-vote/6c6289f0-4d4b-43cb-874c-b51264592068,absent,0
d52ada02-225d-45b6-9ce4-32642d7b3e0e,ocd-vote/6c6289f0-4d4b-43cb-874c-b51264592068,excused,1
c883ba90-694b-402d-9513-dc275b24fb76,ocd-vote/6c6289f0-4d4b-43cb-874c-b51264592068,other,0
ce96d848-9556-416d-8bd1-91a5371d23a8,ocd-vote/6c6289f0-4d4b-43cb-874c-b51264592068,no,41
da40abcc-e072-491b-a43d-8ad30c9459bb,ocd-vote/6c6289f0-4d4b-43cb-874c-b51264592068,yes,73
e88c906f-7295-4edf-9f37-a939d3512e6d,ocd-vote/07c45e47-112d-479a-89e3-927832edb7c8,not voting,2
26b526b3-06c6-4604-b1ab-1b988cf8588e,ocd-vote/07c45e47-112d-479a-89e3-927832edb7c8,absent,0
7a3d63e1-97f3-4c99-85b6-99310d82b6db,ocd-vote/07c45e47-112d-479a-89e3-927832edb7c8,excused,3
930acc05-8a00-48ab-a0dc-15d32d3ccc69,ocd-vote/07c45e47-112d-479a-89e3-927832edb7c8,other,0
fcdfd6f1-1340-4c24-8c7c-0ad47a701ed8,ocd-vote/07c45e47-112d-479a-89e3-927832edb7c8,no,0
b49832db-3b69-4291-9bd0-ef82aff6c6e4,ocd-vote/07c45e47-112d-479a-89e3-927832edb7c8,yes,113
0313f93a-94ae-4970-85d7-f878a63d08d3,ocd-vote/061c79dd-3c38-478a-a390-7de3ceec553e,absent,0
a7ccac32-5e8e-4b52-8bb6-f878a926836c,ocd-vote/061c79dd-3c38-478a-a390-7de3ceec553e,excused,0
d0301e68-dc30-4c64-bf73-bf8126d0938d,ocd-vote/061c79dd-3c38-478a-a390-7de3ceec553e,other,0
667b06fe-f8c2-45b8-9a21-70b7c007d135,ocd-vote/061c79dd-3c38-478a-a390-7de3ceec553e,no,0
0ab7d2ab-ce91-4306-8509-58877fa2c57d,ocd-vote/061c79dd-3c38-478a-a390-7de3ceec553e,yes,56
86d35ce5-35c6-49ac-ab68-313e371072d6,ocd-vote/2bf21fba-aada-4db0-9cca-d13f0a0d7e7a,not voting,2
5d89509a-4e9f-4be7-be95-102a22839abd,ocd-vote/7ed6bffb-f92c-4dc8-8d79-834d44bc463b,not voting,0
b1d57d70-e5f2-44c0-8392-94845c3dfd48,ocd-vote/7ed6bffb-f92c-4dc8-8d79-834d44bc463b,absent,0
0ca746b6-e3e2-4a27-9022-5acbd07c16b8,ocd-vote/7ed6bffb-f92c-4dc8-8d79-834d44bc463b,excused,9
b0849620-2338-4349-a144-1b8aa2f982f1,ocd-vote/7ed6bffb-f92c-4dc8-8d79-834d44bc463b,other,0
d64468ca-900a-4a17-8365-2e8ce7f08083,ocd-vote/7ed6bffb-f92c-4dc8-8d79-834d44bc463b,no,0
ddd1cb8c-1c3c-4d74-a599-ef7a6ae1885e,ocd-vote/7ed6bffb-f92c-4dc8-8d79-834d44bc463b,yes,109
7a32a029-cb83-4471-9371-0ebdbe3abef4,ocd-vote/c8ad8f4a-dcbc-4edc-8041-47f4db954f77,not voting,1
e9e29f59-83ac-43f7-874c-6ba36701cfbf,ocd-vote/c8ad8f4a-dcbc-4edc-8041-47f4db954f77,absent,0
77057eb1-c9bf-4335-8ac9-00eff3ab96ce,ocd-vote/c8ad8f4a-dcbc-4edc-8041-47f4db954f77,excused,0
99bf2b13-6c07-4dfa-85c3-370bb3080871,ocd-vote/c8ad8f4a-dcbc-4edc-8041-47f4db954f77,other,0
2db4ab03-8ba9-4fed-a558-31da0c8e6a74,ocd-vote/c8ad8f4a-dcbc-4edc-8041-47f4db954f77,no,0
06783b24-f006-4c09-8138-9066071717c2,ocd-vote/c8ad8f4a-dcbc-4edc-8041-47f4db954f77,yes,58
0fa31981-0b79-45e5-a533-eaefae8892a6,ocd-vote/2bf21fba-aada-4db0-9cca-d13f0a0d7e7a,absent,0
aacdd832-02bc-45f9-a882-0d04943868a3,ocd-vote/2bf21fba-aada-4db0-9cca-d13f0a0d7e7a,excused,0
778638d6-29e7-42ef-9cff-a16fb1f23e78,ocd-vote/2bf21fba-aada-4db0-9cca-d13f0a0d7e7a,other,0
f0308b05-2e26-46eb-b8cf-45ffa27da92c,ocd-vote/2bf21fba-aada-4db0-9cca-d13f0a0d7e7a,no,0
5d9259a6-d43f-4813-99ee-49d03ee4a3e3,ocd-vote/2bf21fba-aada-4db0-9cca-d13f0a0d7e7a,yes,57
7ae48264-3029-4fa7-bff0-d890be4e8b74,ocd-vote/6681fdbc-5aa6-4430-83d2-6f55a5fffc5e,not voting,3
c17bec68-4630-49fe-82df-b889fdd62b8e,ocd-vote/e6635dfb-1389-439e-82a6-aaad9ecf96ba,not voting,1
f4c8b69d-45cc-444e-93b6-b5fbc628fc28,ocd-vote/e6635dfb-1389-439e-82a6-aaad9ecf96ba,absent,0
5cc4a374-6b38-4a2a-af5a-e97356044d62,ocd-vote/e6635dfb-1389-439e-82a6-aaad9ecf96ba,excused,0
d1c684e8-f01f-4883-a100-4589ed63e542,ocd-vote/e6635dfb-1389-439e-82a6-aaad9ecf96ba,other,0
1e0ce11e-57c7-4a97-9dca-8ee9a5b97e22,ocd-vote/e6635dfb-1389-439e-82a6-aaad9ecf96ba,no,0
03df0eb8-00a9-4471-8999-4df4c94b8f0e,ocd-vote/e6635dfb-1389-439e-82a6-aaad9ecf96ba,yes,58
fe6a591a-6e39-44c2-80d6-0c9339a9a49e,ocd-vote/6681fdbc-5aa6-4430-83d2-6f55a5fffc5e,absent,0
b16ba9b3-4f92-4355-bf2e-5310dbc9fc03,ocd-vote/6681fdbc-5aa6-4430-83d2-6f55a5fffc5e,excused,0
192a5150-3a71-40bb-93b8-3c71a90fe152,ocd-vote/6681fdbc-5aa6-4430-83d2-6f55a5fffc5e,other,0
839732db-e88c-4adb-9c5c-7036f148a6f4,ocd-vote/6681fdbc-5aa6-4430-83d2-6f55a5fffc5e,no,19
fd53d0c6-a010-40a3-bd8f-fcd7c09df89e,ocd-vote/6681fdbc-5aa6-4430-83d2-6f55a5fffc5e,yes,37
528a248e-bcfe-464d-93cc-e8172c041f29,ocd-vote/4178c24b-2497-4f9b-8a9d-7156f2433981,not voting,1
8d1bd699-9045-473f-a41d-4164aa9439d9,ocd-vote/5700e95f-40d9-43f0-9316-1c1fec820652,not voting,1
2a1340e7-4350-4ba0-bb1c-24a1ff93001f,ocd-vote/5700e95f-40d9-43f0-9316-1c1fec820652,absent,0
b72fd76f-e6cb-498a-b49e-e45b8c228b4f,ocd-vote/5700e95f-40d9-43f0-9316-1c1fec820652,excused,0
bd44a2e3-cd0c-491b-97a2-ead76c21417a,ocd-vote/5700e95f-40d9-43f0-9316-1c1fec820652,other,0
3bede59f-1422-4c88-9b83-5ade9080e175,ocd-vote/5700e95f-40d9-43f0-9316-1c1fec820652,no,0
0ad133bc-ac72-45fe-a905-0c9a1fd5d1e3,ocd-vote/5700e95f-40d9-43f0-9316-1c1fec820652,yes,58
3e3cfb2c-40cb-4081-8893-1c15a9e239b3,ocd-vote/4b54bab9-61f1-4d1b-bcd9-54e01c5e85c5,not voting,0
afecec56-2f40-4af3-a455-e22563e577cf,ocd-vote/4b54bab9-61f1-4d1b-bcd9-54e01c5e85c5,absent,0
ae688383-ce8b-4d59-8a56-7f2a8d7157bd,ocd-vote/4b54bab9-61f1-4d1b-bcd9-54e01c5e85c5,excused,3
2f6c5c02-8640-4159-b955-2384fc09a738,ocd-vote/4b54bab9-61f1-4d1b-bcd9-54e01c5e85c5,other,0
6a80ab5c-2f83-4508-a39c-48eb8a43608f,ocd-vote/4b54bab9-61f1-4d1b-bcd9-54e01c5e85c5,no,0
eed84fdc-8ea6-4c7e-890e-aaa095978bb9,ocd-vote/4b54bab9-61f1-4d1b-bcd9-54e01c5e85c5,yes,115
0be53d1d-55d2-45fd-bc3a-f02e5415cea5,ocd-vote/50c93877-6477-4d26-91aa-3029c431b1ed,not voting,4
6f431b74-1e77-4594-8edf-04780b42d607,ocd-vote/50c93877-6477-4d26-91aa-3029c431b1ed,absent,0
1ed010fa-1dbb-4b49-bec3-dee6b69bf5ae,ocd-vote/50c93877-6477-4d26-91aa-3029c431b1ed,excused,0
4d39c949-4148-4f05-9b2d-45d3074b1acc,ocd-vote/50c93877-6477-4d26-91aa-3029c431b1ed,other,0
fe1b2b73-5ca9-4909-abf3-16fb1f1f5a34,ocd-vote/50c93877-6477-4d26-91aa-3029c431b1ed,no,0
31b3f5f4-a2d6-4faf-b849-c6067bb3e2b9,ocd-vote/50c93877-6477-4d26-91aa-3029c431b1ed,yes,55
4ec2df52-ddb6-4d6c-ac23-ecf4301d09e6,ocd-vote/1426a8ad-27f1-4a07-a1b6-0ff8e6103baf,not voting,3
a3ea5ae9-d4d7-4d4d-8fcd-8506b1823ff0,ocd-vote/1426a8ad-27f1-4a07-a1b6-0ff8e6103baf,absent,0
90852c6e-103f-4fee-9785-8287f80de2e8,ocd-vote/1426a8ad-27f1-4a07-a1b6-0ff8e6103baf,excused,0
f4936867-5511-46b2-8003-be5c140aaa8f,ocd-vote/1426a8ad-27f1-4a07-a1b6-0ff8e6103baf,other,0
e4042adc-3edd-4b6f-98f3-643da2a49985,ocd-vote/1426a8ad-27f1-4a07-a1b6-0ff8e6103baf,no,0
3ad34707-b044-41b2-811a-673eb90f369b,ocd-vote/1426a8ad-27f1-4a07-a1b6-0ff8e6103baf,yes,56
66cad779-230e-4921-a6c6-46682e9b3a70,ocd-vote/16c909f6-eb40-45a6-98b5-21423aa9f8fb,not voting,0
cbc5da8d-9234-4030-b2fd-683a902413dd,ocd-vote/16c909f6-eb40-45a6-98b5-21423aa9f8fb,absent,1
e240b4d0-ec30-419f-b441-e6b32ff58315,ocd-vote/16c909f6-eb40-45a6-98b5-21423aa9f8fb,excused,4
8ebb93c9-21bc-466d-b146-8f88804e3f3b,ocd-vote/16c909f6-eb40-45a6-98b5-21423aa9f8fb,other,0
6bbf93bb-e953-405d-b5e7-2d9e58dec2ac,ocd-vote/16c909f6-eb40-45a6-98b5-21423aa9f8fb,no,0
3e867382-cd08-4372-b291-acf4684da5d3,ocd-vote/16c909f6-eb40-45a6-98b5-21423aa9f8fb,yes,113
392040d5-0f8a-4947-8bc8-ed15a232d664,ocd-vote/4178c24b-2497-4f9b-8a9d-7156f2433981,absent,1
559082a0-02b6-4df1-93a1-9cb2bef24768,ocd-vote/4178c24b-2497-4f9b-8a9d-7156f2433981,excused,2
be5a9657-d20d-4046-ad9a-6ceb871541fc,ocd-vote/4178c24b-2497-4f9b-8a9d-7156f2433981,other,0
681cf4a9-5aa5-46bd-abc7-adef1ff6098d,ocd-vote/4178c24b-2497-4f9b-8a9d-7156f2433981,no,40
a4e62043-1125-4908-8302-7935b4f775d6,ocd-vote/4178c24b-2497-4f9b-8a9d-7156f2433981,yes,74
95ea0b12-79c1-4f65-9d1e-076cffc2a2a5,ocd-vote/cd7af9be-28ae-4fe0-9758-428ef2146b92,not voting,1
f9f29742-a276-43aa-99d4-97d26d6a9a46,ocd-vote/a264b0f1-bd50-43d4-9d87-ebceb75ab284,not voting,1
b854c092-78e4-4927-bfc6-61374e98afa6,ocd-vote/a264b0f1-bd50-43d4-9d87-ebceb75ab284,absent,0
c164b3c6-2b1c-44f0-bf8e-1c164150cce7,ocd-vote/a264b0f1-bd50-43d4-9d87-ebceb75ab284,excused,0
8ec29044-67a9-4cd8-b9e4-298ce4e1947b,ocd-vote/a264b0f1-bd50-43d4-9d87-ebceb75ab284,other,0
ed38329a-86d5-47aa-a443-44713cfa9bd2,ocd-vote/a264b0f1-bd50-43d4-9d87-ebceb75ab284,no,0
33a547fb-9dde-46f3-b3b8-9eb3909bc239,ocd-vote/a264b0f1-bd50-43d4-9d87-ebceb75ab284,yes,58
76ed5b5d-2c77-49cc-b73e-9ac1baaefd30,ocd-vote/1816723b-a4e3-4a6e-b496-29868a9aabfa,not voting,1
0525c581-2553-471e-9eb8-b64937c404f1,ocd-vote/1816723b-a4e3-4a6e-b496-29868a9aabfa,absent,0
a7fbfc1b-e069-4fd9-837f-0fe46cf6f1bb,ocd-vote/1816723b-a4e3-4a6e-b496-29868a9aabfa,excused,0
f59b5210-0462-49f0-b897-6b0de9780c6f,ocd-vote/1816723b-a4e3-4a6e-b496-29868a9aabfa,other,0
dfcd283a-2fac-4074-85ba-712bfaac55c0,ocd-vote/1816723b-a4e3-4a6e-b496-29868a9aabfa,no,0
0462afc7-39fd-47d7-9438-81143aa1d4a4,ocd-vote/1816723b-a4e3-4a6e-b496-29868a9aabfa,yes,58
579552af-a4c9-4e92-b114-5baf5698cf5b,ocd-vote/cd7af9be-28ae-4fe0-9758-428ef2146b92,absent,0
42de5962-666a-49e5-8155-4a17f0e5aefd,ocd-vote/cd7af9be-28ae-4fe0-9758-428ef2146b92,excused,0
022f5376-7026-4021-8a7a-83caa7908dd2,ocd-vote/cd7af9be-28ae-4fe0-9758-428ef2146b92,other,0
ae52acfa-7a23-4d96-88ab-182cee16e9ab,ocd-vote/cd7af9be-28ae-4fe0-9758-428ef2146b92,no,12
15d7149b-34ce-4446-a9c4-eee2d74d1245,ocd-vote/cd7af9be-28ae-4fe0-9758-428ef2146b92,yes,46
687fc157-54d6-4539-a7d8-f44c6eb54216,ocd-vote/0e3c2650-0902-4211-ac99-e894d0515664,not voting,5
4b36d59e-56a9-4dec-a552-3099ed7e8218,ocd-vote/0e3c2650-0902-4211-ac99-e894d0515664,absent,0
0a15801a-c667-4950-9dcd-03287d89207f,ocd-vote/0e3c2650-0902-4211-ac99-e894d0515664,excused,0
05b908c2-669a-40d0-a2e5-c8bee71c9735,ocd-vote/0e3c2650-0902-4211-ac99-e894d0515664,other,0
2813b591-393d-4198-8ef7-0051405a1fa5,ocd-vote/0e3c2650-0902-4211-ac99-e894d0515664,no,19
863169af-40be-4c0b-892c-85245528bc07,ocd-vote/0e3c2650-0902-4211-ac99-e894d0515664,yes,35
d764c0e0-4d2b-429e-b6f3-a318ac9c0aab,ocd-vote/3d584e61-538d-4127-8f07-54b5be7e0c1a,not voting,10
1d47affe-970f-4bdf-80e2-db3c476a5860,ocd-vote/63e731fc-56e3-42d2-b3c2-faf6d89f706d,not voting,4
63d57f24-09ce-441f-a5b5-de5c56b31208,ocd-vote/63e731fc-56e3-42d2-b3c2-faf6d89f706d,absent,0
c1b32560-a30b-4bce-90c8-8d7ca5096e6b,ocd-vote/63e731fc-56e3-42d2-b3c2-faf6d89f706d,excused,0
74b77bda-6835-4e24-9c38-2dfd1643ef55,ocd-vote/63e731fc-56e3-42d2-b3c2-faf6d89f706d,other,0
e5c02f52-300b-4d1a-bbfb-29841690e2b1,ocd-vote/63e731fc-56e3-42d2-b3c2-faf6d89f706d,no,0
54f9489b-7ad4-40a4-ba31-41f5ed23b5d1,ocd-vote/63e731fc-56e3-42d2-b3c2-faf6d89f706d,yes,55
d88640c9-a0a2-4498-a870-2abb170b8d47,ocd-vote/27e16c3a-d796-484b-aad4-0ea4071d495a,not voting,5
b9845ba0-834c-4478-a177-614732c867bc,ocd-vote/27e16c3a-d796-484b-aad4-0ea4071d495a,absent,0
6f468043-8217-4dcd-ad13-fe7a6db1b568,ocd-vote/27e16c3a-d796-484b-aad4-0ea4071d495a,excused,4
f37e945f-9e8c-4ba4-9747-088fffa39fcb,ocd-vote/27e16c3a-d796-484b-aad4-0ea4071d495a,other,0
09bd3f30-81fd-44d9-8822-bf0f6f539926,ocd-vote/27e16c3a-d796-484b-aad4-0ea4071d495a,no,0
2a31f149-30c4-4120-baa7-a4bc3a40742d,ocd-vote/27e16c3a-d796-484b-aad4-0ea4071d495a,yes,109
98bb2f73-1561-4509-afce-02169187c6f1,ocd-vote/476af887-ba66-4ce4-9cac-56cf67d3cc52,not voting,3
74b9f525-92a3-4629-af63-7d346274abe0,ocd-vote/476af887-ba66-4ce4-9cac-56cf67d3cc52,absent,0
e341aac9-922f-41f7-b864-5a5b0652509b,ocd-vote/476af887-ba66-4ce4-9cac-56cf67d3cc52,excused,0
301abe99-dc62-4464-86b7-e5b8cb53762d,ocd-vote/476af887-ba66-4ce4-9cac-56cf67d3cc52,other,0
11810f05-088e-44f3-8840-39e72aeede1b,ocd-vote/476af887-ba66-4ce4-9cac-56cf67d3cc52,no,0
7d418d58-35ce-4e4b-ac14-e5e95915d2a7,ocd-vote/476af887-ba66-4ce4-9cac-56cf67d3cc52,yes,56
c495b111-8b30-434d-9616-a31afd1fc41c,ocd-vote/3d584e61-538d-4127-8f07-54b5be7e0c1a,absent,0
affc0f7c-3e49-4f84-98f8-e23271e04929,ocd-vote/3d584e61-538d-4127-8f07-54b5be7e0c1a,excused,6
86c2ebb1-15fb-469b-904a-e8c05ec48c99,ocd-vote/3d584e61-538d-4127-8f07-54b5be7e0c1a,other,2
273ae4ec-7169-45fe-a916-12f3771e84b6,ocd-vote/3d584e61-538d-4127-8f07-54b5be7e0c1a,no,51
8185873b-1a91-4b00-9de0-b7929048ec40,ocd-vote/3d584e61-538d-4127-8f07-54b5be7e0c1a,yes,49
02c997d5-7f09-4dfd-9d9c-321df45ab123,ocd-vote/7ea7c7f1-80df-42fe-ae7a-08f0915210e3,not voting,2
d3322cc2-6305-4fed-bea4-75fc0f692bf6,ocd-vote/7ea7c7f1-80df-42fe-ae7a-08f0915210e3,absent,0
e7b962f7-c5cc-4d33-9cf3-ef24668b47f7,ocd-vote/7ea7c7f1-80df-42fe-ae7a-08f0915210e3,excused,4
d4691e1c-6b19-4388-9914-fd9d3641dbfb,ocd-vote/7ea7c7f1-80df-42fe-ae7a-08f0915210e3,other,0
2c3de788-ba4c-45a5-b51f-2944853eff97,ocd-vote/7ea7c7f1-80df-42fe-ae7a-08f0915210e3,no,24
c0ba7e3e-9e71-4622-8704-2737b86a696f,ocd-vote/7ea7c7f1-80df-42fe-ae7a-08f0915210e3,yes,88
6c3e9a2e-89a7-4085-8e68-91eebfddd953,ocd-vote/7f823966-0d03-47b9-9af0-9134f009139e,not voting,3
323ab5b1-b6d4-4425-b527-c2e83936fe1f,ocd-vote/bbe8395e-268b-4d28-9619-62b4fd302840,not voting,3
362a4af1-8bc7-48c8-8f12-846a96eb40a6,ocd-vote/bbe8395e-268b-4d28-9619-62b4fd302840,absent,0
de3985e8-710e-4b54-ae0d-0e95ba185e36,ocd-vote/bbe8395e-268b-4d28-9619-62b4fd302840,excused,0
01fc268b-26b1-40eb-a813-cc77d6926412,ocd-vote/bbe8395e-268b-4d28-9619-62b4fd302840,other,0
a67dc596-13a9-469e-8fe9-65e3a91eab71,ocd-vote/bbe8395e-268b-4d28-9619-62b4fd302840,no,6
a5415983-5c5c-4ad2-9abe-3d624808f208,ocd-vote/bbe8395e-268b-4d28-9619-62b4fd302840,yes,50
a4612909-d6b8-4c9f-8115-9c4a6ee1ec42,ocd-vote/da643bee-0dfb-4138-a132-bc363c038aae,not voting,4
ff06f70e-3d16-45f7-b2a1-5bf92b7b0a03,ocd-vote/da643bee-0dfb-4138-a132-bc363c038aae,absent,0
e95570df-d8d9-4a81-8f14-f37068fbb97a,ocd-vote/da643bee-0dfb-4138-a132-bc363c038aae,excused,0
766acc3b-86a6-49eb-bc8b-312e0a8daa06,ocd-vote/da643bee-0dfb-4138-a132-bc363c038aae,other,0
08fa40ba-a8a5-4241-9118-a05e8c085124,ocd-vote/da643bee-0dfb-4138-a132-bc363c038aae,no,0
1cacaf65-025c-4575-a4bf-77e64630e119,ocd-vote/da643bee-0dfb-4138-a132-bc363c038aae,yes,55
2fcd5728-1c6f-487c-be2b-daaf65bc3eb7,ocd-vote/7f823966-0d03-47b9-9af0-9134f009139e,absent,0
0f8c7852-83c1-417c-a7a5-b2ec81214424,ocd-vote/7f823966-0d03-47b9-9af0-9134f009139e,excused,7
eb405fd8-de79-435c-83bd-471b1ae1c826,ocd-vote/7f823966-0d03-47b9-9af0-9134f009139e,other,0
e3f5c9b2-934a-44fe-92a4-dd2ee087762d,ocd-vote/7f823966-0d03-47b9-9af0-9134f009139e,no,37
ef03636f-9ba7-4247-a5b5-6a4630b3fd45,ocd-vote/7f823966-0d03-47b9-9af0-9134f009139e,yes,71
a33ae462-0f09-4fa8-b559-3657bceea03d,ocd-vote/69617254-8474-46e9-b54f-58f05cecaa04,not voting,0
95e3b13b-c3c4-405e-9360-93d185e6b0dc,ocd-vote/36e476aa-0f7f-449d-97c0-4e27516c2526,not voting,3
6670cbf9-2706-4cbd-82f9-1e9cfd676690,ocd-vote/36e476aa-0f7f-449d-97c0-4e27516c2526,absent,0
8c6306c4-4d88-427b-a302-762098e592a6,ocd-vote/36e476aa-0f7f-449d-97c0-4e27516c2526,excused,0
d23d6208-b341-4e3d-916c-05520644107e,ocd-vote/36e476aa-0f7f-449d-97c0-4e27516c2526,other,0
be70d853-77fc-4ff9-831f-d02ab9071271,ocd-vote/36e476aa-0f7f-449d-97c0-4e27516c2526,no,0
a2ff0008-d3d1-404b-ba25-522c4cc68bc1,ocd-vote/36e476aa-0f7f-449d-97c0-4e27516c2526,yes,56
14392143-b88d-4d2b-86ac-fad50e4e30c0,ocd-vote/c903efe2-5d21-4fdd-b601-aa72d6acf760,not voting,3
a933345c-a329-46f7-91e7-d8c008ee6301,ocd-vote/c903efe2-5d21-4fdd-b601-aa72d6acf760,absent,0
0b7d7072-caf5-48b0-9012-1558b167f364,ocd-vote/c903efe2-5d21-4fdd-b601-aa72d6acf760,excused,0
974f38c4-0b5f-4e38-af5f-70a40931cd2b,ocd-vote/c903efe2-5d21-4fdd-b601-aa72d6acf760,other,0
a977459f-5316-4269-8581-b9913c786846,ocd-vote/c903efe2-5d21-4fdd-b601-aa72d6acf760,no,4
2cc0a9d3-272b-4045-8ab3-235e5afc26f5,ocd-vote/c903efe2-5d21-4fdd-b601-aa72d6acf760,yes,52
f1b2589d-2c60-48a2-8153-4bbc89a61ded,ocd-vote/54a81b10-e528-46a2-b5e5-2aff0c69dd8e,not voting,3
3155cd5c-f580-44ee-84b1-c955b225f847,ocd-vote/54a81b10-e528-46a2-b5e5-2aff0c69dd8e,absent,0
150175a2-a381-411b-8864-15ce716c6f6c,ocd-vote/54a81b10-e528-46a2-b5e5-2aff0c69dd8e,excused,0
61025ec2-0c6a-4859-9ac6-5fd76254e827,ocd-vote/54a81b10-e528-46a2-b5e5-2aff0c69dd8e,other,0
fef96171-23dc-4d44-aa2a-52dce1e3f9ec,ocd-vote/54a81b10-e528-46a2-b5e5-2aff0c69dd8e,no,0
96fd729b-b13e-4a90-80bb-897b703bec33,ocd-vote/54a81b10-e528-46a2-b5e5-2aff0c69dd8e,yes,56
886fc690-bdd1-4b65-8025-63a85a34b15d,ocd-vote/69617254-8474-46e9-b54f-58f05cecaa04,absent,0
368bb48e-84a3-4584-ad67-7340bf881b75,ocd-vote/69617254-8474-46e9-b54f-58f05cecaa04,excused,14
1f4f7872-0266-4614-8447-dc8cdc9f70c1,ocd-vote/69617254-8474-46e9-b54f-58f05cecaa04,other,0
8dccfadc-d13e-459b-a16d-f837c45ec970,ocd-vote/69617254-8474-46e9-b54f-58f05cecaa04,no,0
7678a689-ce7c-4055-8312-25188d507578,ocd-vote/69617254-8474-46e9-b54f-58f05cecaa04,yes,104
4dea08e9-0072-416e-b595-2ca96f299543,ocd-vote/7b004e41-59c2-41b7-aca2-89c409c0f48a,not voting,4
418d9589-e869-4916-b583-26bad9f2db01,ocd-vote/4e0e9dad-7138-4fa9-a12b-2fd065407c30,not voting,8
b41a8ea3-dcdf-4c7d-891b-4365163bf27b,ocd-vote/4e0e9dad-7138-4fa9-a12b-2fd065407c30,absent,0
2a57600b-d7d7-4b8f-be2f-81a8e00d4de0,ocd-vote/4e0e9dad-7138-4fa9-a12b-2fd065407c30,excused,3
ec5a69b1-0a48-480e-a226-355756d29e7b,ocd-vote/4e0e9dad-7138-4fa9-a12b-2fd065407c30,other,0
dfbd0a03-b116-4427-adbb-73628989c080,ocd-vote/4e0e9dad-7138-4fa9-a12b-2fd065407c30,no,41
