id,note,url,bill_id
b2aee35d-1cfe-480a-a993-d30f82839908,,https://ilga.gov/Legislation/BillStatus?DocNum=1179&GAID=18&DocTypeID=SB&LegId=158986&SessionID=114,ocd-bill/5b63b346-3491-449b-ab07-0ae5724216e0
efba43cc-6983-4d1c-b7ce-ebec1788f85e,,https://ilga.gov/Legislation/BillStatus?DocNum=1187&GAID=18&DocTypeID=SB&LegId=159001&SessionID=114,ocd-bill/fccd31e0-4e48-4ab5-8361-3caf7d012d77
9b77349c-be04-4cd8-8efe-0a7cb75bb9d4,,https://ilga.gov/Legislation/BillStatus?DocNum=1539&GAID=18&DocTypeID=SB&LegId=160227&SessionID=114,ocd-bill/7e8adae2-6ebc-41bf-a361-a0e9a44d2dde
c75c41e3-ba00-4c7e-b8a9-a062dbd2e7da,,https://ilga.gov/Legislation/BillStatus?DocNum=1533&GAID=18&DocTypeID=SB&LegId=160220&SessionID=114,ocd-bill/50dfa284-9b4c-4738-868a-b72656c0c4d2
be395a3b-0a7c-4242-81e8-5da86235e71e,,https://ilga.gov/Legislation/BillStatus?DocNum=1565&GAID=18&DocTypeID=SB&LegId=160277&SessionID=114,ocd-bill/ca21c644-5295-4bba-a341-7cf9f888803d
fb956a78-8449-4f33-bdc5-f6b8918faa3f,,https://ilga.gov/Legislation/BillStatus?DocNum=1063&GAID=18&DocTypeID=HB&LegId=156746&SessionID=114,ocd-bill/d645bdd2-785d-4b57-8be2-c6759f38ecf6
d934e0e6-a9f6-4a97-ad42-b28a5e4123b3,,https://ilga.gov/Legislation/BillStatus?DocNum=1567&GAID=18&DocTypeID=SB&LegId=160312&SessionID=114,ocd-bill/3d5942c4-3125-4347-a062-bd8b3ab5409c
e31b2c3c-8b1c-4c5f-a611-f5373830879e,,https://ilga.gov/Legislation/BillStatus?DocNum=83&GAID=18&DocTypeID=SR&LegId=160447&SessionID=114,ocd-bill/b503f39a-c5da-47f9-977c-841ab5b36fc8
fece1867-01cb-4bf1-9e0c-02b574d560b7,,https://ilga.gov/Legislation/BillStatus?DocNum=1182&GAID=18&DocTypeID=SB&LegId=158995&SessionID=114,ocd-bill/bfdef4d6-508c-4d36-bdb9-a08bdba25a0a
2353f3d7-81fb-4838-89c0-d6018afa1f77,,https://ilga.gov/Legislation/BillStatus?DocNum=1078&GAID=18&DocTypeID=HB&LegId=156773&SessionID=114,ocd-bill/d1b1dfba-a3c0-428e-9b40-1168fff21fa3
3c1e4447-fd90-42fa-ba87-19488eba70f3,,https://ilga.gov/Legislation/BillStatus?DocNum=1568&GAID=18&DocTypeID=SB&LegId=160313&SessionID=114,ocd-bill/71a567cc-c458-47b2-bbf4-9c3bc8942b18
f925f5a3-7a49-4eb0-92ab-b30247df83e1,,https://ilga.gov/Legislation/BillStatus?DocNum=1027&GAID=18&DocTypeID=HB&LegId=156705&SessionID=114,ocd-bill/518a08e6-2383-418d-9137-716b4e96bd8c
6612f04e-55d1-465d-9f9b-11ecba843a94,,https://ilga.gov/Legislation/BillStatus?DocNum=2382&GAID=18&DocTypeID=HB&LegId=160096&SessionID=114,ocd-bill/75235df7-87a3-4c2c-9474-3796c855369d
c9b371fa-048d-4491-8b95-844208faf826,,https://ilga.gov/Legislation/BillStatus?DocNum=1627&GAID=18&DocTypeID=SB&LegId=160442&SessionID=114,ocd-bill/1a6fb333-ed01-4402-be46-04f62f70f2aa
38422b96-c310-4848-a874-5982dd657033,,https://ilga.gov/Legislation/BillStatus?DocNum=3100&GAID=18&DocTypeID=HB&LegId=161479&SessionID=114,ocd-bill/268be68e-e260-474f-9e08-b679e7911791
9eae42be-b7b9-4cc6-8a53-2328d2b0c2ee,,https://ilga.gov/Legislation/BillStatus?DocNum=1623&GAID=18&DocTypeID=SB&LegId=160423&SessionID=114,ocd-bill/8c8bef59-a583-47a8-9dda-ce7aa9e3b9cc
9ffe97eb-2af8-4d5f-841d-66ebe7fb3058,,https://ilga.gov/Legislation/BillStatus?DocNum=84&GAID=18&DocTypeID=SR&LegId=160456&SessionID=114,ocd-bill/8dacf22f-2747-467f-a46d-0fed3c689102
7d2ac2bd-9023-4b2f-ab0a-2a79dad32c7b,,https://ilga.gov/Legislation/BillStatus?DocNum=1569&GAID=18&DocTypeID=SB&LegId=160314&SessionID=114,ocd-bill/48649298-e779-4174-b728-04407ecbd13a
e8534b4f-35e7-4022-9a62-8207e25d483f,,https://ilga.gov/Legislation/BillStatus?DocNum=1555&GAID=18&DocTypeID=SB&LegId=160255&SessionID=114,ocd-bill/07c2fb09-57d7-4206-8261-a58716127e5d
eefdf419-8988-48cd-b2f5-92965043d331,,https://ilga.gov/Legislation/BillStatus?DocNum=1573&GAID=18&DocTypeID=SB&LegId=160318&SessionID=114,ocd-bill/45c41b09-1b94-4907-a07f-f61853e9f2a8
7afd1fc7-c242-4283-aa2c-9fba877fe4ff,,https://ilga.gov/Legislation/BillStatus?DocNum=1635&GAID=18&DocTypeID=SB&LegId=160468&SessionID=114,ocd-bill/7421ce23-2cd0-4e8f-b27f-3babbbf16813
2682f4d1-1f1a-4e64-9489-70f918cd8014,,https://ilga.gov/Legislation/BillStatus?DocNum=246&GAID=18&DocTypeID=SB&LegId=157660&SessionID=114,ocd-bill/dfc0f3fd-f07b-4dd7-8b26-84ee11a2f1da
6c9e3c86-96c8-4f29-b095-25bfb9a2786a,,https://ilga.gov/Legislation/BillStatus?DocNum=79&GAID=18&DocTypeID=SR&LegId=160246&SessionID=114,ocd-bill/968487f6-0c74-4557-8530-8ba27ed14703
f1207592-478c-40df-90f8-edb44ad0fe4e,,https://ilga.gov/Legislation/BillStatus?DocNum=1562&GAID=18&DocTypeID=SB&LegId=160273&SessionID=114,ocd-bill/2d61136f-1875-49c7-be84-81325d9d11a8
f31aabca-5559-455d-944e-a056f25afbe0,,https://ilga.gov/Legislation/BillStatus?DocNum=1098&GAID=18&DocTypeID=HB&LegId=156817&SessionID=114,ocd-bill/fab1c838-a247-4849-b105-b1e8a2886dea
5823c2b7-b4a0-45ea-89b7-37ab39d370ce,,https://ilga.gov/Legislation/BillStatus?DocNum=2570&GAID=18&DocTypeID=HB&LegId=160440&SessionID=114,ocd-bill/36ed6fe5-b181-4f3e-9c33-8967812c1ff9
8e6aabc5-c72b-4345-9290-d366fdd53fd1,,https://ilga.gov/Legislation/BillStatus?DocNum=1206&GAID=18&DocTypeID=SB&LegId=159020&SessionID=114,ocd-bill/f202ed44-2b80-47e2-9400-463a2a342b54
6050c22c-cb21-4251-a9eb-d4c75ce76c7f,,https://ilga.gov/Legislation/BillStatus?DocNum=86&GAID=18&DocTypeID=HR&LegId=159429&SessionID=114,ocd-bill/f41c532d-9586-4b06-a626-04a9b836067a
70182a01-187e-442d-bed2-d918418091e1,,https://ilga.gov/Legislation/BillStatus?DocNum=1101&GAID=18&DocTypeID=HB&LegId=156820&SessionID=114,ocd-bill/3639aa37-7e6d-4d99-87ed-5c76fd5dc81a
da1904f2-1f24-4071-a887-87fbb5dd423f,,https://ilga.gov/Legislation/BillStatus?DocNum=1541&GAID=18&DocTypeID=SB&LegId=160229&SessionID=114,ocd-bill/4794cac4-e543-4f05-a99b-18956aee2191
fc91f659-e3b9-4e81-b584-885d5f4553cf,,https://ilga.gov/Legislation/BillStatus?DocNum=99&GAID=18&DocTypeID=HR&LegId=160259&SessionID=114,ocd-bill/58aa0f2a-59c1-4e71-b82d-26d742236ef0
40870dd0-6f76-4eae-b67a-59b4840c7196,,https://ilga.gov/Legislation/BillStatus?DocNum=2453&GAID=18&DocTypeID=HB&LegId=160216&SessionID=114,ocd-bill/dfca4216-4d72-45b3-acb0-d1399212257f
1e878be8-ff1d-48fb-8126-82315eaa1840,,https://ilga.gov/Legislation/BillStatus?DocNum=1615&GAID=18&DocTypeID=SB&LegId=160409&SessionID=114,ocd-bill/1ca555ca-8a22-442b-9111-d25b6467acdc
5426a4c1-d165-498b-9537-0f8bca5f0ff6,,https://ilga.gov/Legislation/BillStatus?DocNum=1091&GAID=18&DocTypeID=HB&LegId=156810&SessionID=114,ocd-bill/b03cd6a0-3fe7-4a8e-889e-bd904ffedb33
83a068ae-c121-4e68-a37f-c28a672c31f8,,https://ilga.gov/Legislation/BillStatus?DocNum=1100&GAID=18&DocTypeID=HB&LegId=156819&SessionID=114,ocd-bill/b4f5213b-2b2e-41ad-944c-ce54e29c0ab7
449c9f3a-4d84-4e81-9bf2-266f1317fefd,,https://ilga.gov/Legislation/BillStatus?DocNum=1534&GAID=18&DocTypeID=SB&LegId=160221&SessionID=114,ocd-bill/09ff49ee-b2bc-41a6-a96f-1e952a967385
67056af0-c5e4-4d57-916f-62f12be48c99,,https://ilga.gov/Legislation/BillStatus?DocNum=95&GAID=18&DocTypeID=SR&LegId=160473&SessionID=114,ocd-bill/9dc2c14d-5234-49fe-8f3b-1cb2b3698972
4e81d25a-5a78-4ac7-bb77-5ea8170b97bb,,https://ilga.gov/Legislation/BillStatus?DocNum=1040043&GAID=18&DocTypeID=AM&LegId=160479&SessionID=114,ocd-bill/579e6487-af1f-4292-a30c-22e8c900ce3e
03163ec1-bdd2-4a1c-871b-6671ace165d8,,https://ilga.gov/Legislation/BillStatus?DocNum=1333&GAID=18&DocTypeID=SB&LegId=159290&SessionID=114,ocd-bill/a7799fa4-c490-4114-b3a1-da831fc66bec
5bca55f1-44d0-4322-9ff1-b10e3f0e4e1e,,https://ilga.gov/Legislation/BillStatus?DocNum=1224&GAID=18&DocTypeID=SB&LegId=159038&SessionID=114,ocd-bill/066a7590-8e99-48db-92c9-0b7afa8852c2
4f168f4f-f81e-44bc-b2ee-3d184d3f485b,,https://ilga.gov/Legislation/BillStatus?DocNum=1308&GAID=18&DocTypeID=SB&LegId=159247&SessionID=114,ocd-bill/25ddf9fa-577a-44e7-8ee8-eab5ef474193
01a3a3f3-f43e-4371-a134-37a20e9ed564,,https://ilga.gov/Legislation/BillStatus?DocNum=1577&GAID=18&DocTypeID=SB&LegId=160323&SessionID=114,ocd-bill/94e7f3a2-eaad-4fa3-b737-3b5c3ba89864
7594bd4d-8610-49aa-8598-b0ab3d18072a,,https://ilga.gov/Legislation/BillStatus?DocNum=1595&GAID=18&DocTypeID=SB&LegId=160351&SessionID=114,ocd-bill/7e20623b-d9e6-4f11-961a-0036880616b5
c45fd907-0f7a-49e1-b1e1-c3292ed0202c,,https://ilga.gov/Legislation/BillStatus?DocNum=2573&GAID=18&DocTypeID=HB&LegId=160446&SessionID=114,ocd-bill/8171bb19-472b-4684-a901-ea60c5f63d89
bd231916-c066-4ae7-8a47-f33c37026d78,,https://ilga.gov/Legislation/BillStatus?DocNum=1506&GAID=18&DocTypeID=SB&LegId=160133&SessionID=114,ocd-bill/bcc6b525-4994-4468-881c-6681f9853078
8f194e28-12bc-4f4c-a9f5-d1f8bcf28a3a,,https://ilga.gov/Legislation/BillStatus?DocNum=1597&GAID=18&DocTypeID=SB&LegId=160353&SessionID=114,ocd-bill/e3d4050d-6c65-4c92-bb10-ddd94cda2103
67ae315f-351d-486f-bb82-eb66a99487b3,,https://ilga.gov/Legislation/BillStatus?DocNum=1077&GAID=18&DocTypeID=HB&LegId=156772&SessionID=114,ocd-bill/91a234e3-eaef-4520-bd7a-784adbf2c9ba
c49f77d8-e450-4a4b-bca2-210832b7beeb,,https://ilga.gov/Legislation/BillStatus?DocNum=1517&GAID=18&DocTypeID=SB&LegId=160159&SessionID=114,ocd-bill/40adc9d0-3c28-4bc2-a0df-06ccee057607
3f2df837-8b01-4acd-b6d5-caaefbe49bad,,https://ilga.gov/Legislation/BillStatus?DocNum=2735&GAID=18&DocTypeID=SB&LegId=164522&SessionID=114,ocd-bill/522f7971-fb1b-4e30-9c59-6d9e8953fbd5
7768136d-c8b7-4a6d-9bbd-43dccff7b040,,https://ilga.gov/Legislation/BillStatus?DocNum=1636&GAID=18&DocTypeID=SB&LegId=160469&SessionID=114,ocd-bill/cdc2d5a1-82df-4923-b241-c6d08bfe76aa
