id,note,url,vote_event_id
d5b4b429-4b53-496d-86c9-8104cbf61899,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB1018_42687.pdf,ocd-vote/cf510780-2621-43f1-adf0-b5796f007da4
1f21ecdf-a682-4c4a-b3fe-b84f0a50d1f4,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400SB1507_05222025_064000T.pdf,ocd-vote/15edfd0a-f16a-4969-a67a-b7a979aee48b
b1970382-b6dc-4e44-9306-96487b180a64,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB2771sam002_06012025_071001C.pdf,ocd-vote/4d2435e6-1429-4e8e-88b9-97040892a273
2c0cb30c-c26f-4c79-998b-d78f7bf42da3,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400AM1030561_43182.pdf,ocd-vote/58cbe97f-abb0-45b4-bd53-7659b7f7540a
c8f08c66-0941-4a80-bb6a-3857d77d0570,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB0497_42109.pdf,ocd-vote/9aa4ccfd-e8a2-4064-8b4c-1898ddfc35fa
8e2c5fb6-d562-48e3-9947-a67f7ba30423,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400HB3187_04102025_003000T.pdf,ocd-vote/4ea7f16d-e765-4873-b4fc-449bebd6554e
cfd4aef8-74ff-46e2-9b4f-1e69d4f320d4,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB0286_42109.pdf,ocd-vote/1f97f30e-f7d6-42cb-9db6-e919a5cfc287
ce5655ca-69fe-4065-a64f-ff55af568d5c,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400AM1030522_05302025_035020.pdf,ocd-vote/18c39a2b-be54-4880-b8b3-844286aa6703
8161a67a-c730-4f12-a176-41ec1762b24f,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400SB2372_43968.pdf,ocd-vote/d9b42a23-a8cd-4031-aeb7-915e9702c3d1
95dc9b48-1892-4094-95b0-c964ce00c7d1,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400SB1548_44157.pdf,ocd-vote/f892cb58-6195-40c9-b21e-4740c181f255
feec0884-5813-429f-a9cf-284182ca6206,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB1599_41687.pdf,ocd-vote/6ecc3507-8dfc-40c4-89db-9d25b4ba99b0
